docname,Segment,WPS,WC,Sixltr,Dic,culture.culture-high,culture.culture-popular,culture.sport,culture,economy.+state+,economy.=state=,economy.-state-,environment.con environment,environment.pro environment,groups.ethnic,groups.women,institutions.conservative,institutions.neutral,institutions.radical,law_and_order.law-conservative,law_and_order.law-liberal,rural,urban,values.conservative,values.liberal,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.8,321,24.6,246,26.83,6.91,0,0,0,0,0.41,0,1.22,0,0,0,0,0.41,0,0,0.41,0,0,0,2.03,2.44,12.6,4.07,6.5,0,0.41,0,0,0.41,1.22,1.22,0,10.98
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.9,322,27.714285714285715,194,31.44,7.73,0,0,0,0,3.09,1.03,0.52,0,0,0,0,1.55,0,1.03,0,0,0,0,0,0.52,11.34,3.61,6.7,0,0,0,0,1.03,0,0,0,10.31
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.10,323,16.5,99,21.21,5.05,0,0,0,0,2.02,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,10.1,6.06,3.03,0,0,0,0,1.01,0,0,0,9.09
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.11,324,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.12,325,15,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,6.67
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.13,326,21.666666666666668,130,26.15,6.92,0,0,0,0,0,1.54,0,0,0,0,0,0.77,0,0.77,0.77,0,0,0,2.31,0.77,10.77,4.62,6.15,0,0,0,0,0,0,0,0,10.77
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.14,327,35.4,177,27.12,10.17,0.56,0,0,0,0.56,3.95,1.13,0,0,0,0,0.56,1.13,0.56,0,0,0,0,0.56,1.13,13.56,3.95,9.6,0,0,0,0,0,0,0,0,13.56
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.15,328,23.4,117,24.79,4.27,0,0,0,0,0,0,0.85,0,0,0,0,2.56,0,0,0,0,0,0,0,0.85,11.97,4.27,3.42,0,0,0,0,1.71,2.56,0.85,0,7.69
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.16,329,18.125,145,26.21,4.83,0,0,0,0,0,0,0.69,0,0,0,0,2.76,0,0,0,0,0,0,1.38,0,11.72,5.52,3.45,0,0,0,0,1.38,1.38,0,0,8.97
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.17,330,29.5,118,30.51,4.24,0,0,0,0,0,0.85,0,0,0,0,0,0,0,1.69,0,0,0,0,1.69,0,16.1,3.39,9.32,0,0,0,0,0.85,2.54,2.54,0,12.71
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.18,331,29,116,29.31,7.76,0,0,0,0,4.31,0,1.72,0,0,0.86,0,0,0,0,0,0,0,0,0,0.86,12.93,3.45,6.03,0,0,0,0,3.45,0,0,0,9.48
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.19,332,19.666666666666668,118,22.88,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,0.85,0,0.85,0,1.69,0,9.32,5.08,3.39,0,0,0,0,0.85,0,0,0,8.47
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.20,333,27.6,138,26.09,9.42,0,0,0,0.72,1.45,2.17,0.72,0,0.72,0,0,1.45,0,1.45,0,0,0,0,0,0.72,8.7,3.62,3.62,0,0,0,0,1.45,0,0,0,7.25
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.21,334,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.22,335,28.5,114,31.58,5.26,0,0,0,0.88,0.88,0.88,0,0,0.88,0,0,0,0,0.88,0,0,0,0,0.88,0,8.77,3.51,5.26,0,0,0,0,0,0,0,0,8.77
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.23,336,24.555555555555557,221,27.15,3.62,0,0,0,0.9,0.45,0.9,0,0.45,0,0,0,0.9,0,0,0,0,0,0,0,0,9.5,4.07,3.62,0,0,0,0,1.36,0,0,0,8.14
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.24,337,23.875,191,31.94,10.47,0,0,0,0,0.52,3.66,2.09,0.52,0.52,0,0,2.09,0,0.52,0,0,0,0,0.52,0,11.52,4.19,3.66,0,0,0,0,3.14,0.52,0.52,0,7.85
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.25,338,20.625,165,25.45,7.27,0,0,0,0,0.61,1.21,0,0.61,1.82,0,0,0.61,0,1.21,0,0,0,0,0,1.21,9.7,4.85,3.03,0,0,0,0,1.21,0.61,0.61,0,7.88
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.26,339,30.333333333333332,182,31.32,6.04,0,0,0,0,1.65,1.1,0,0.55,0.55,0,0,0.55,0,0,0,0,0,0,0,1.65,12.64,3.3,6.04,0,0,0,0,2.75,0.55,0.55,0,9.34
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.27,340,29.6,148,31.76,8.11,0,0,0,0.68,2.7,3.38,0.68,0,0,0,0,0.68,0,0,0,0,0,0,0,0,12.16,3.38,5.41,0,0,0,0,3.38,0,0,0,8.78
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.28,341,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.29,342,21.75,87,12.64,2.3,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,8.05,4.6,3.45,0,0,0,0,0,0,0,0,8.05
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.30,343,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,33.33
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.1,344,32.666666666666664,98,29.59,6.12,0,0,0,0,0,5.1,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,10.2,3.06,3.06,0,0,0,0,3.06,1.02,1.02,0,6.12
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.2,345,24,144,26.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.97,4.17,7.64,0,0,0,0,3.47,0.69,0.69,0,11.81
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.3,346,28.125,225,32.44,4.89,0,0,0,0,0.44,1.78,0.44,0,0.44,0,0,0,0,1.33,0.44,0,0,0,0,0,20.44,3.56,4.89,0,0,0,0,2.67,4.89,3.11,1.33,8.44
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.4,347,34.833333333333336,209,34.45,7.18,0,0,0,0,0,2.87,1.44,0.96,0.48,0,0,0,0,0.96,0.48,0,0,0,0,0,15.31,3.35,5.74,0,0,0,0,2.39,0.96,0.96,1.44,9.09
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.5,348,32.75,131,26.72,11.45,0,0,0,0,1.53,3.82,1.53,0.76,0.76,0,0,0.76,0.76,0,0.76,0,0,0,0,0.76,14.5,3.05,7.63,0,0,0,0,3.05,0.76,0.76,0,10.69
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.6,349,22.375,179,31.28,10.61,0,0,0,0,0,5.59,0.56,3.35,0,0,0,0,0,0.56,0,0,0,0,0.56,0,13.97,4.47,3.91,0,0,0,0,0,2.23,2.23,1.12,8.38
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.7,350,29.125,233,28.76,8.58,0.43,0,0,0,0,3.86,0,1.72,0,0,0,0,0.43,0.86,0.43,0,0,0,0.86,0,15.45,3.43,6.87,0,0.43,0,0,1.72,1.72,0.86,0.43,11.16
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.8,351,31.6,158,33.54,8.86,0,0,0,0,0.63,5.7,0.63,0,0.63,0,0,0.63,0.63,0,0,0,0,0,0,0,15.19,4.43,8.86,0,0,0,0,1.27,0.63,0.63,0,13.29
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.9,352,30.5,183,36.61,5.46,0.55,0,0,0.55,0.55,0.55,1.09,0.55,0,0,0,0,0.55,0.55,0.55,0,0,0,0,0,13.66,3.28,6.01,0,0,0,0,2.19,0,0,1.09,9.29
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.10,353,22.333333333333332,134,26.12,5.22,0,0,0,0,0,0.75,0.75,0,0,0,0,0.75,0,1.49,0.75,0,0,0,0.75,0,14.93,4.48,5.97,0,0,0,0,0.75,0.75,0.75,1.49,10.45
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.11,354,47,94,29.79,11.7,0,0,0,0,0,6.38,0,4.26,0,0,0,1.06,0,0,0,0,0,0,0,0,7.45,2.13,4.26,0,0,0,0,1.06,0,0,0,6.38
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.12,355,18.333333333333332,110,20,4.55,0,0,0,1.82,1.82,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,18.18,5.45,5.45,0,0,0.91,0,1.82,1.82,1.82,0.91,12.73
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.13,356,29.8,149,35.57,6.71,0,0,0,0.67,0.67,2.68,0,0,2.68,0,0,0,0,0,0,0,0,0,0,0,14.09,3.36,6.04,0,0,0,0,2.01,1.34,1.34,0.67,9.4
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.14,357,26.285714285714285,184,34.24,7.61,0,0,0,0.54,0,2.72,0,0,3.26,0,0,0.54,0,0,0,0,0,0.54,0,0,14.67,3.8,6.52,0,0,0,0,1.63,0.54,0.54,1.09,10.33
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.15,358,26,260,25.38,4.23,0,0,0,0,1.92,1.15,0.38,0,0.38,0,0,0,0,0,0,0,0,0.38,0,0,17.69,3.85,7.69,0,0,0,0,1.92,2.69,0.38,0.77,11.54
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.16,359,20.5,82,28.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.29,4.88,3.66,0,0,0,0,1.22,2.44,2.44,0,14.63
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.17,360,43.75,175,29.14,6.29,0,0,0,0,1.14,3.43,0.57,0.57,0,0,0,0,0,0,0.57,0,0,0,0,0,17.14,2.29,9.14,0,0,0,0,2.29,2.29,1.14,0,12.57
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.18,361,63.5,127,32.28,7.87,0,0,0,0,0,4.72,2.36,0,0,0,0,0,0.79,0,0,0,0,0,0,0,15.75,1.57,8.66,0,0,0,0,0,3.15,0,0.79,11.02
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.19,362,18.4,92,32.61,6.52,0,0,0,3.26,0,1.09,0,0,1.09,0,0,0,0,0,0,0,0,0,0,1.09,11.96,5.43,4.35,0,0,0,0,0,0,0,1.09,9.78
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.20,363,26.285714285714285,184,26.63,5.98,0,0,0,0.54,0.54,0.54,0,0,1.09,0,0,0.54,0,0,0.54,0,0.54,0,0,1.63,13.59,3.8,5.98,0.54,0,0,0,0.54,1.63,0.54,0.54,10.33
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.21,364,25.5,102,36.27,6.86,0,0,0,0.98,0,0.98,0,0,1.96,0,0,0,0,0.98,0,0,0,0,0.98,0.98,12.75,3.92,5.88,0,0,0,0,0,0.98,0.98,0.98,9.8
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.22,365,32,64,34.38,17.19,0,0,0,0,4.69,1.56,1.56,3.12,3.12,1.56,0,0,0,0,1.56,0,0,0,0,0,12.5,3.12,6.25,0,0,0,0,0,0,0,1.56,9.38
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.23,366,24.5,49,32.65,6.12,0,0,0,0,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,4.08,6.12,0,0,0,0,0,4.08,4.08,0,10.2
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.24,367,30.166666666666668,181,35.91,7.73,0,0,0,0,4.97,0.55,0,0,0.55,0,0,0.55,0.55,0,0,0,0,0,0.55,0,14.36,3.87,8.84,0,0,0,0,0.55,0,0,0.55,12.71
Major_Issues_Concerning_China_s_Strategies_for_Mid.csv.25,368,34.333333333333336,103,33.98,5.83,0,0,0,0,2.91,0.97,0,0,0,0,0,0.97,0,0,0,0,0,0,0.97,0,8.74,2.91,5.83,0,0,0,0,0,0,0,0,8.74
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.1,369,8,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,12.5
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.2,370,7,7,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,14.29
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.3,371,15,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,6.67
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.4,372,3,3,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.5,373,7,7,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,0,0,0,0,0,0,0,0,28.57
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.6,374,28.666666666666668,86,15.12,3.49,0,0,0,2.33,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,3.49,3.49,0,0,0,0,0,2.33,0,0,6.98
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.7,375,35.8,179,22.35,7.82,0,0,0,0,0.56,2.79,0,0,0,1.12,0,0,0,0.56,0.56,0,0,0,2.23,0,10.06,2.79,5.59,0,0,0,0,1.68,0,0,0,8.38
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.8,376,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.9,377,24,48,29.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,4.17,0,2.08,0,0,0,4.17,6.25,2.08,0,6.25
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.10,378,20.833333333333332,125,28.8,8,0,0,0,0,1.6,4,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0.8,12,4.8,4.8,0,1.6,0,0,0.8,0,0,0,11.2
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.11,379,15.666666666666666,47,19.15,4.26,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,2.13,8.51,2.13,2.13,0,0,4.26,0,0,0,0,0,8.51
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.12,380,39,39,23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26,2.56,7.69,0,0,0,0,0,0,0,0,10.26
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.13,381,26.125,209,26.79,7.18,0,0,0,0,1.44,1.44,0.48,0,0,0,0,0.48,0,1.44,0,0,0.48,0,1.44,0,11,3.83,5.26,0,0,0,0,1.44,0.48,0.48,0,9.09
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.14,382,22.555555555555557,203,32.02,11.82,0,0,0,0.49,0.99,5.91,0.99,0,0,0,0,0,0,0.99,0.49,0,0,0,1.48,0.49,12.81,4.43,4.93,0,0,0,0,0.99,2.46,0.49,0,9.36
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.15,383,29.428571428571427,206,27.67,5.83,0,0,0,0.49,2.91,0.49,0,0.49,0.49,0,0,0,0,0.49,0,0,0,0,0.49,0,10.19,3.4,4.37,0,0,0,0,0.97,0,0,0.49,8.25
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.16,384,25.666666666666668,154,22.73,3.9,0,0,0,0.65,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,14.94,3.9,5.19,0,0,0,0,3.9,1.95,0.65,0,9.09
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.17,385,45,45,24.44,2.22,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,8.89,2.22,4.44,0,0,0,0,2.22,0,0,0,6.67
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.18,386,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.19,387,23.333333333333332,70,21.43,4.29,0,0,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43,4.29,4.29,0,0,0,0,0,0,0,1.43,8.57
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.20,388,33,66,25.76,13.64,0,0,0,1.52,1.52,1.52,1.52,0,3.03,0,0,1.52,0,1.52,0,0,0,0,1.52,0,16.67,3.03,9.09,0,0,0,0,4.55,0,0,0,12.12
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.21,389,24.333333333333332,73,34.25,9.59,0,0,0,1.37,4.11,1.37,0,1.37,0,0,0,0,0,0,0,0,0,0,1.37,0,13.7,4.11,8.22,0,0,0,0,1.37,0,0,0,12.33
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.22,390,33,66,25.76,10.61,0,0,0,0,1.52,6.06,1.52,0,0,0,0,1.52,0,0,0,0,0,0,0,0,16.67,3.03,4.55,0,0,0,0,3.03,6.06,0,0,7.58
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.23,391,31,62,30.65,17.74,0,0,0,0,1.61,3.23,0,0,11.29,0,0,0,0,0,0,0,0,0,1.61,0,11.29,3.23,6.45,0,0,0,0,1.61,0,0,0,9.68
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.24,392,28.666666666666668,86,25.58,10.47,0,0,0,2.33,3.49,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,8.14,4.65,2.33,0,0,0,0,1.16,0,0,0,6.98
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.25,393,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.26,394,27,108,27.78,5.56,0,0,0,0.93,0.93,0,0,0,0,0,0,0.93,0,0.93,0,0,0,0,0.93,0.93,11.11,3.7,7.41,0,0,0,0,0,0,0,0,11.11
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.27,395,30.166666666666668,181,25.41,8.84,0,0,0,0,2.21,2.21,1.1,0,0,0.55,0,1.66,0,0.55,0,0,0,0,0.55,0,11.6,3.31,7.18,0,0,0,0,1.1,0,0,0,10.5
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.28,396,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.29,397,35.5,71,14.08,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,12.68,2.82,7.04,0,0,0,0,0,2.82,0,0,9.86
Pulling_Together_Through_Adversity_and_Toward_a_Sh.csv.30,398,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,33.33
Reflections_on_the_Economic_Development_of_Mindong.csv.1,399,15,60,11.67,3.33,0,0,0,1.67,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,3.33,1.67,0,1.67,0,0,3.33,0,0,11.67
Reflections_on_the_Economic_Development_of_Mindong.csv.2,400,24,120,33.33,12.5,0,0,0,0,0,4.17,0,0.83,0.83,0,0,0.83,0,0,0,0,5.83,0,0,0,11.67,4.17,5,0.83,0,0,0,1.67,0,0,0,10
Reflections_on_the_Economic_Development_of_Mindong.csv.3,401,13.5,27,22.22,7.41,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,22.22,3.7,3.7,3.7,0,3.7,0,0,7.41,0,0,14.81
Reflections_on_the_Economic_Development_of_Mindong.csv.4,402,28.666666666666668,172,33.72,12.79,0,0,0,0,0.58,5.81,1.74,1.16,0,0,0,0,0.58,0,0,0,2.91,0,0,0,13.37,3.49,6.4,0.58,0,0,0,0.58,2.33,1.16,0,10.47
Reflections_on_the_Economic_Development_of_Mindong.csv.5,403,31,62,20.97,4.84,0,0,0,0,0,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.13,1.61,4.84,3.23,0,1.61,0,0,4.84,1.61,0,11.29
Reflections_on_the_Economic_Development_of_Mindong.csv.6,404,18.272727272727273,201,25.87,4.48,0,0,0,0.5,0,2.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.44,5.47,3.48,0.5,0,0,0,1.49,0.5,0.5,0,9.45
Reflections_on_the_Economic_Development_of_Mindong.csv.7,405,12,12,33.33,25,0,0,0,0,0,8.33,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,16.67,0,0,8.33,0,8.33,0,0,0,0,0,16.67
Reflections_on_the_Economic_Development_of_Mindong.csv.8,406,27.142857142857142,190,35.79,7.89,0,0,0,0.53,0.53,3.16,0,1.58,0.53,0,0,0,0,0.53,0.53,0,0.53,0,0,0,12.63,3.68,6.32,0.53,0,0,0,0,0.53,0.53,0.53,11.05
Reflections_on_the_Economic_Development_of_Mindong.csv.9,407,14.5,29,10.34,3.45,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34,3.45,0,3.45,0,3.45,0,0,0,0,0,10.34
Reflections_on_the_Economic_Development_of_Mindong.csv.10,408,20.666666666666668,186,18.82,4.84,0,0,0,0,0.54,1.08,1.61,0,1.08,0,0,0,0.54,0,0,0,0,0,0,0,10.22,4.84,4.84,0.54,0,0,0,0,0,0,0,10.22
Reflections_on_the_Economic_Development_of_Mindong.csv.11,409,12.666666666666666,38,23.68,13.16,0,0,0,0,0,2.63,0,0,7.89,0,0,0,2.63,0,0,0,0,0,0,0,15.79,5.26,2.63,2.63,2.63,2.63,0,0,0,0,0,15.79
Reflections_on_the_Economic_Development_of_Mindong.csv.12,410,20,260,13.85,3.85,0,0,0,0.77,0.38,0.38,0,0,0.38,0,0,0.38,0.38,0.38,0,0,0.38,0,0.38,0,15,5,4.62,0.38,0,0,0,0.38,4.62,0.77,0,10
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.1,411,7,7,57.14,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,14.29
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.2,412,7,7,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,14.29
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.3,413,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,16.67
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.4,414,3,3,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.5,415,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.6,416,25,75,13.33,5.33,0,0,0,1.33,1.33,1.33,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5.33,0,0,0,4,0,0,0,1.33,9.33
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.7,417,33.25,133,20.3,5.26,0,0,0,0.75,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,9.02,3.01,3.76,0,0,0,0,1.5,0.75,0.75,0,6.77
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.8,418,33.5,134,23.88,6.72,0,0,0,0.75,0.75,3.73,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.75,10.45,2.99,3.73,0,0,0,0,1.49,2.24,0.75,0,6.72
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.9,419,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.10,420,23.333333333333332,70,30,7.14,0,0,0,0,1.43,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43,4.29,1.43,0,4.29,0,0,1.43,0,0,0,10
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.11,421,29.5,118,33.05,4.24,0,0,0,0,0,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,3.39,8.47,0.85,0,0,0,3.39,0,0,0,12.71
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.12,422,20,20,20,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,10
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.13,423,22.9,229,27.51,10.48,0,0,0,0,0,3.93,1.75,0.87,0.87,0,0,1.75,0,0,0,0,0,0,0.44,0.87,10.92,4.37,3.93,0,0,0,0,2.62,0,0,0,8.3
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.14,424,24.6,123,34.15,7.32,0,0,0,0,0,6.5,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,13.01,4.07,5.69,0,0,0,0,1.63,1.63,0,0,9.76
Remarks_by_H_E__Xi_Jinping_at_the_Global_Trade_in_.csv.15,425,25.571428571428573,179,29.05,6.15,0,0,0,0.56,1.12,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.17,3.91,3.91,0,0,0,0,1.68,1.68,0.56,0,7.82
